# Model: wabs(mekal+mekal/b) for r5000-50 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
ABELL_2163                  1653   0.29   3.21 12.04  0.00  0.00 18.78 17.95 19.67  0.09  0.04  0.15   2.26e-02   2.23e-02   2.28e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  2.062   93.7   1.33    428
ABELL_2218                  1666   0.29   2.37  3.12  0.00  0.00  7.37  7.00  7.77  0.22  0.16  0.29   6.11e-03   6.01e-03   6.22e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1713  0.657   91.8   1.00    326
ABELL_2294                  3246   0.28   2.36  6.10  0.00  0.00 10.49  9.19 12.24  0.57  0.33  0.82   5.38e-03   5.14e-03   5.61e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1780  0.591   88.6   1.16    162
ABELL_2554                  1696   0.42   3.36  2.04  0.00  0.00  5.35  4.95  5.80  0.35  0.22  0.50   3.54e-03   3.41e-03   3.67e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1103  0.578   40.6   0.93    223
ABELL_2556                  2226   0.52   3.35  2.02  0.00  0.00  3.57  3.42  3.73  0.36  0.29  0.43   6.44e-03   6.24e-03   6.64e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  1.055   58.1   0.99    250
ABELL_2670                  4959   0.57   3.68  2.88  0.00  0.00  3.96  3.83  4.09  0.45  0.38  0.53   6.19e-03   6.03e-03   6.34e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0763  0.746   80.5   1.16    320
ABELL_3158                  3201   0.74   5.57  1.60  0.00  0.00  4.99  4.88  5.11  0.44  0.39  0.49   2.31e-02   2.28e-02   2.35e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  2.937   89.2   1.14    400
ABELL_3562                  4167   0.87   5.41  3.90  0.00  0.00  4.59  4.44  4.76  0.39  0.32  0.46   1.35e-02   1.32e-02   1.38e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0490  1.615   83.5   1.03    339
CL_0024+17                   929   0.16   1.10  4.36  0.00  0.00  4.75  3.99  5.82  0.58  0.28  0.93   4.53e-04   4.10e-04   5.00e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3940  0.055   44.2   1.07     70
MACS_J0011.7-1523           6105   0.16   1.23  2.08  0.00  0.00  6.81  6.24  7.49  0.28  0.17  0.40   2.11e-03   2.04e-03   2.19e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3600  0.178   88.7   0.94    163
MACS_J0242.5-2132           3266   0.18   1.45  2.71  0.00  0.00  5.48  4.97  6.10  0.32  0.17  0.48   3.70e-03   3.52e-03   3.88e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3140  0.330   92.5   1.08    115
MACS_J0429.6-0253           3271   0.16   1.29  5.70  0.00  0.00  5.96  5.36  6.68  0.34  0.20  0.49   2.23e-03   2.12e-03   2.32e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3990  0.177   89.4   1.02    122
MACS_J0451.9+0006           5815   0.15   0.93  7.65  0.00  0.00  5.76  4.65  7.53  0.47  0.09  0.93   1.20e-03   1.07e-03   1.33e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4300  0.091   89.3   1.03     32
MACS_J1131.8-1955           3276   0.18   1.50  4.49  0.00  0.00  8.64  7.61  9.96  0.49  0.30  0.68   3.51e-03   3.36e-03   3.66e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3070  0.338   91.7   1.07    135
MACS_J1319+7003             3278   0.17   1.19  1.53  0.00  0.00  8.08  6.52 10.22  0.10  0.00  0.35   1.40e-03   1.31e-03   1.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3275  0.125   82.6   1.00     64
MACS_J1427.6-2521           3279   0.24   1.46  6.11  0.00  0.00  4.43  3.79  5.29  0.21  0.00  0.47   1.05e-03   9.64e-04   1.15e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2200  0.095   79.4   1.08     56
MACS_J1931.8-2634           3282   0.16   1.47  9.13  0.00  0.00  6.85  6.24  7.58  0.23  0.12  0.35   5.34e-03   5.15e-03   5.53e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3520  0.427   94.5   1.02    154
MACS_J2245.0+2637           3287   0.19   1.19  5.50  0.00  0.00  6.05  5.49  6.71  0.64  0.44  0.85   2.54e-03   2.41e-03   2.68e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3040  0.242   92.9   0.78    113
MACS_J2311+0338             3288   0.19   0.92  5.23  0.00  0.00  7.60  6.41  9.20  0.44  0.22  0.68   2.31e-03   2.17e-03   2.44e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2998  0.214   92.4   1.21     79
MS_0440.5+0204              4196   0.26   2.51  9.10  0.00  0.00  5.99  5.26  6.90  0.66  0.37  0.98   1.65e-03   1.54e-03   1.77e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1900  0.236   28.2   0.89    134
MS_0839.8+2938              2224   0.26   1.61  3.92  0.00  0.00  4.63  4.35  4.93  0.49  0.36  0.62   2.25e-03   2.16e-03   2.34e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1940  0.340   69.0   0.97    171
RX_J1504.1-0248             5793   0.24   2.28  6.27  0.00  0.00  8.02  7.77  8.28  0.39  0.34  0.43   1.74e-02   1.72e-02   1.75e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2150  1.701   95.3   1.25    390
RX_J1525+0958               1664   0.13   0.76  2.96  0.00  0.00  3.77  3.26  4.57  0.69  0.33  1.17   3.40e-04   2.97e-04   3.83e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5160  0.024   82.6   1.94     43
RX_J1720.1+2638             4361   0.30   2.23  4.02  0.00  0.00  6.33  6.08  6.62  0.37  0.30  0.44   1.00e-02   9.82e-03   1.02e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1640  1.093   94.3   1.04    314
RX_J2129.6+0005              552   0.22   2.37  4.30  0.00  0.00  6.01  5.55  6.56  0.51  0.36  0.67   5.76e-03   5.52e-03   6.00e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2350  0.610   87.7   1.29    158
ZWCL_1215                   4184   0.58   3.25  1.76  0.00  0.00  6.63  6.23  7.08  0.37  0.26  0.48   1.04e-02   1.01e-02   1.07e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0750  1.290   91.8   1.10    256
ZWCL_1358+6245               516   0.17   1.51  1.94  0.00  0.00  9.70  8.76 10.86  0.57  0.38  0.76   2.04e-03   1.96e-03   2.11e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3280  0.277   65.8   1.03    186
ZWCL_5247                    539   0.23   2.12  1.70  0.00  0.00  4.89  4.24  5.75  0.37  0.12  0.67   1.84e-03   1.68e-03   1.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2290  0.194   78.1   1.09     62
1E0657_56              5356+3184+5361   0.02   1.84  6.53  0.00  0.00 11.81 11.54 12.10  0.29  0.26  0.32   1.04e-02   1.04e-02   1.05e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2960  0.898   95.3   1.22   1224
1RXS_J2129.4-0741            3199+3595   0.01   0.91  4.36  0.00  0.00  8.47  7.43  9.78  0.51  0.32  0.71   1.54e-03   1.44e-03   1.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.110   87.5   1.16    121
ABELL_0267                  3580+1448   0.02   1.89  2.74  0.00  0.00  6.46  6.01  6.97  0.37  0.26  0.49   3.69e-03   3.57e-03   3.80e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.369   88.8   1.18    271
ABELL_2204                   6104+499   0.02   3.02  5.84  0.00  0.00  9.35  8.94  9.78  0.37  0.30  0.44   1.94e-02   1.91e-02   1.97e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  2.143   86.4   0.95    606
MACS_J0329.6-0211       6108+3582+3257   0.01   0.86  6.21  0.00  0.00  6.44  5.99  6.94  0.40  0.31  0.50   1.76e-03   1.70e-03   1.82e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4500  0.133   91.7   1.12    285
MACS_J0717.5+3745            4200+1655   0.01   1.04  6.75  0.00  0.00 13.30 12.09 14.74  0.32  0.19  0.44   2.66e-03   2.59e-03   2.73e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5480  0.187   91.3   0.91    324
MACS_J1621.3+3810  6109+6172+3254+3594   0.01   1.25  1.07  0.00  0.00  7.49  6.86  8.22  0.35  0.23  0.48   1.33e-03   1.28e-03   1.38e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4650  0.105   82.7   0.98    274
MACS_J2214.9-1359            3259+5011   0.01   1.02  3.32  0.00  0.00  9.87  8.70 11.41  0.31  0.14  0.48   2.06e-03   1.97e-03   2.15e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5026  0.152   92.2   1.03    155
MS_2053.7-0449               1667+551   0.01   1.28  5.16  0.00  0.00  4.68  3.93  5.72  0.26  0.02  0.52   3.87e-04   3.50e-04   4.18e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5830  0.022   65.8   0.99     80
RX_J1532.9+3021             1665+1649   0.02   1.27  2.21  0.00  0.00  6.06  5.67  6.49  0.46  0.35  0.56   4.70e-03   4.54e-03   4.88e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3450  0.423   83.6   0.92    253
RX_J1720.2+3536        7225+3280+6107   0.01   1.01  3.35  0.00  0.00  7.34  6.84  7.93  0.43  0.32  0.54   1.97e-03   1.79e-03   2.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3913  0.170   91.1   1.03    330
ABELL_0399                  3230   0.61   4.71  8.33  7.53  9.15  7.93  7.58  8.31  0.32  0.27  0.38   1.46e-02   1.44e-02   1.48e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0716  1.693   87.3   1.06    414
ABELL_0520                  4215   0.25   2.18  1.14  0.00  2.30  9.15  8.52  9.88  0.36  0.29  0.43   5.49e-03   5.38e-03   5.60e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.576   91.1   1.12    360
ABELL_2319                  3231   0.76   7.53  6.10  5.45  6.76 10.94 10.40 11.53  0.35  0.30  0.41   7.39e-02   7.31e-02   7.47e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  8.754   93.0   1.36    422
CL_J1213+0253               4934   0.16   0.79  0.00  0.00 18.41  4.99  2.90  9.99  0.26  0.00  1.75   1.98e-04   1.43e-04   2.75e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4090  0.015   64.6   1.00      8
HERCULES_A                  1625   0.31   2.03  1.49  0.00  3.50  5.28  4.78  5.88  0.42  0.28  0.57   3.76e-03   3.55e-03   3.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1541  0.612   70.8   0.98    169
MS_1008.1-1224               926   0.19   1.63  0.00  0.00  1.17  7.60  6.82  8.49  0.25  0.12  0.39   1.70e-03   1.65e-03   1.76e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3010  0.167   83.9   1.17    167
