# Cluster                  ObsID BgdCCD     ObsCts    DeepCts    Obs/Qui   Deep/Qui   Obs/Deep
ABELL_2163                  1653     na     0.0457     0.0270     0.1664     0.0986     1.6878
ABELL_2199                   497     na     0.1537     0.0419     0.1206     0.0328     3.6699
ABELL_2204                   499     na     0.0859     0.0403     0.0674     0.0317     2.1297
ABELL_2204                  6104     na     0.0876     0.0320     0.3160     0.1155     2.7353
ABELL_2218                  1666     na     0.0364     0.0284     0.1362     0.1063     1.2818
ABELL_2219                   896     na     0.0536     0.0435     0.0420     0.0341     1.2313
ABELL_2244                  4179     na     0.0516     0.0270     0.0479     0.0251     1.9099
ABELL_2255                   894     na     0.0550     0.0427     0.1562     0.1214     1.2864
ABELL_2259                  3245     na     0.0336     0.0322     0.1212     0.1160     1.0449
ABELL_2261                  5007     na     0.0300     0.0296     0.1082     0.1068     1.0129
ABELL_2294                  3246     na     0.0440     0.0314     0.1586     0.1133     1.3994
ABELL_2319                  3231     na     0.1240     0.0303     0.4520     0.1105     4.0913
ABELL_2384                  4202     na     0.0385     0.0294     0.1389     0.1061     1.3091
ABELL_2390                  4193     na     0.0283     0.0230     0.0263     0.0213     1.2323
ABELL_2409                  3247     na     0.0341     0.0307     0.1228     0.1107     1.1098
ABELL_2537                  4962     na     0.0253     0.0243     0.0235     0.0226     1.0416
ABELL_2550                  2225     na     0.0313     0.0265     0.0290     0.0246     1.1787
ABELL_2554                  1696     na     0.0443     0.0229     0.0411     0.0213     1.9342
ABELL_2556                  2226     na     0.0416     0.0262     0.0386     0.0243     1.5894
ABELL_2589                  3210     na     0.0461     0.0294     0.0428     0.0273     1.5677
ABELL_2597                   922     na     0.0444     0.0393     0.0348     0.0308     1.1307
ABELL_2626                  3192     na     0.0382     0.0277     0.0355     0.0257     1.3805
ABELL_2634                  4816     na     0.0730     0.0209     0.0678     0.0194     3.4895
ABELL_2667                  2214     na     0.0346     0.0279     0.0322     0.0259     1.2399
ABELL_2670                  4959     na     0.0354     0.0286     0.1276     0.1034     1.2343
ABELL_2744                  2212     na     0.0277     0.0246     0.0257     0.0228     1.1262
ABELL_3112                  2516     na     0.0464     0.0267     0.0430     0.0247     1.7393
ABELL_3158                  3201     na     0.0685     0.0295     0.2472     0.1063     2.3257
ABELL_3266                   899     na     0.0624     0.0444     0.1784     0.1270     1.4050
ABELL_3558                  1646     na     0.1299     0.0252     0.1206     0.0234     5.1577
ABELL_3562                  4167     na     0.0945     0.0293     0.3498     0.1085     3.2250
ABELL_3571                  4203     na     0.1158     0.0217     0.1075     0.0202     5.3291
ABELL_3667                  5751     na     0.2562     0.0278     0.9242     0.1002     9.2187
ABELL_4038                  4992     na     0.0772     0.0303     0.2859     0.1122     2.5482
AC_114                      1562     na     0.0416     0.0427     0.0327     0.0335     0.9743
CL_0024+17                   929     na     0.0468     0.0385     0.0367     0.0302     1.2166
CL_1221+4918                1662     na     0.0315     0.0308     0.1137     0.1112     1.0219
CL_J0030+2618               1190     na     0.0000     1.0000     0.0000     1.0000     0.0000
CL_J0030+2618               1226     na     0.0000     1.0000     0.0000     1.0000     0.0000
CL_J0152-1357                913     na     0.0457     0.0430     0.1299     0.1221     1.0639
CL_J0542.8-4100              914     na     0.0491     0.0448     0.1397     0.1274     1.0962
CL_J0848+4456               1708     na     0.0368     0.0430     0.1053     0.1229     0.8570
CL_J0848+4456                927     na     0.0285     0.0428     0.0814     0.1225     0.6643
CL_J1113.1-2615              915     na     0.0475     0.0403     0.1350     0.1147     1.1770
CL_J1213+0253               4934     na     0.0388     0.0296     0.1400     0.1066     1.3131
CL_J1226.9+3332             3180     na     0.0353     0.0274     0.1275     0.0990     1.2877
CL_J1226.9+3332             5014     na     0.0348     0.0298     0.1256     0.1074     1.1693
CL_J1641+4001               3575     na     0.0296     0.0275     0.1069     0.0991     1.0783
CL_J2302.8+0844              918     na     0.0402     0.0413     0.1143     0.1173     0.9742
CYGNUS_A                     360     na     0.1300     0.0439     0.1020     0.0345     2.9604
ESO_3060170                 3189     na     0.0464     0.0311     0.1736     0.1162     1.4935
ESO_5520200                 3206     na     0.0415     0.0290     0.1496     0.1048     1.4280
EXO_0422-086                4183     na     0.0358     0.0297     0.1293     0.1072     1.2064
HERCULES_A                  1625     na     0.0584     0.0225     0.0542     0.0209     2.6001
HYDRA_A                     4970     na     0.0333     0.0233     0.0309     0.0216     1.4301
LYNX_E                     17081     na     0.0368     0.0437     0.1073     0.1274     0.8423
LYNX_E                      9271     na     0.0268     0.0412     0.0780     0.1199     0.6505
MACS_J0011.7-1523           6105     na     0.0373     0.0280     0.1345     0.1010     1.3324
MACS_J0025.4-1222           3251     na     0.0312     0.0298     0.1125     0.1076     1.0451
MACS_J0025.4-1222           5010     na     0.0339     0.0294     0.1222     0.1062     1.1499
MACS_J0159.8-0849           3265     na     0.0295     0.0291     0.1063     0.1051     1.0111
MACS_J0159.8-0849           6106     na     0.0280     0.0277     0.1009     0.0999     1.0102
MACS_J0242.5-2132           3266     na     0.0367     0.0304     0.1326     0.1097     1.2087
MACS_J0257.1-2325           1654     na     0.0471     0.0457     0.1337     0.1298     1.0302
MACS_J0257.1-2325           3581     na     0.0323     0.0304     0.1165     0.1097     1.0619
MACS_J0257.6-2209           3267     na     0.0319     0.0311     0.1149     0.1120     1.0258
MACS_J0329.6-0211           3257     na     0.0582     0.0290     0.2101     0.1048     2.0051
MACS_J0329.6-0211           3582     na     0.0368     0.0310     0.1329     0.1118     1.1883
MACS_J0329.6-0211           6108     na     0.0541     0.0279     0.1952     0.1005     1.9419
MACS_J0404.6+1109           3269     na     0.0303     0.0296     0.1092     0.1067     1.0234
MACS_J0417.5-1154           3270     na     0.0321     0.0290     0.1159     0.1046     1.1079
MACS_J0429.6-0253           3271     na     0.0370     0.0295     0.1335     0.1062     1.2568
MACS_J0451.9+0006           5815     na     0.0687     0.0313     0.2478     0.1129     2.1937
MACS_J0547.0-3904           3273     na     0.0273     0.0286     0.0985     0.1031     0.9551
MACS_J0717.5+3745           1655     na     0.0606     0.0417     0.1498     0.1031     1.4526
MACS_J0717.5+3745           4200     na     0.0387     0.0278     0.1398     0.1005     1.3916
MACS_J0744.8+3927           3197     na     0.0341     0.0294     0.1231     0.1060     1.1615
MACS_J0744.8+3927           3585     na     0.0303     0.0305     0.1093     0.1099     0.9943
MACS_J0744.8+3927           6111     na     0.0276     0.0284     0.0997     0.1025     0.9726
MACS_J0911.2+1746           3587     na     0.0262     0.0286     0.0945     0.1030     0.9179
MACS_J0949+1708             3274     na     0.0284     0.0310     0.1024     0.1118     0.9157
MACS_J1115.8+0129           3275     na     0.0322     0.0286     0.1163     0.1031     1.1282
MACS_J1131.8-1955           3276     na     0.0406     0.0307     0.1466     0.1108     1.3227
MACS_J1149.5+2223           1656     na     0.0341     0.0285     0.1231     0.1028     1.1981
MACS_J1149.5+2223           3589     na     0.0344     0.0293     0.1242     0.1057     1.1757
MACS_J1206.2-0847           3277     na     0.0352     0.0288     0.1269     0.1039     1.2213
MACS_J1226.8+2153           3590     na     0.0288     0.0316     0.1037     0.1140     0.9097
MACS_J1311.0-0310           3258     na     0.0361     0.0305     0.1304     0.1101     1.1843
MACS_J1311.0-0310           6110     na     0.0328     0.0281     0.1185     0.1015     1.1675
MACS_J1319+7003             3278     na     0.0513     0.0297     0.1850     0.1072     1.7259
MACS_J1427.6-2521           3279     na     0.0477     0.0303     0.1721     0.1093     1.5746
MACS_J1621.3+3810           3254     na     0.0386     0.0318     0.1392     0.1147     1.2132
MACS_J1621.3+3810           3594     na     0.0662     0.0314     0.2388     0.1134     2.1060
MACS_J1621.3+3810           6109     na     0.0291     0.0280     0.1050     0.1010     1.0391
MACS_J1621.3+3810           6172     na     0.0297     0.0283     0.1072     0.1023     1.0486
MACS_J1931.8-2634           3282     na     0.0728     0.0303     0.2626     0.1093     2.4024
MACS_J2211.7-0349           3284     na     0.0315     0.0293     0.1135     0.1058     1.0727
MACS_J2214.9-1359           3259     na     0.0371     0.0301     0.1338     0.1084     1.2341
MACS_J2214.9-1359           5011     na     0.0417     0.0308     0.1504     0.1111     1.3546
MACS_J2228+2036             3285     na     0.0284     0.0310     0.1026     0.1118     0.9177
MACS_J2229.7-2755           3286     na     0.0334     0.0276     0.1205     0.0997     1.2085
MACS_J2245.0+2637           3287     na     0.0403     0.0301     0.1455     0.1084     1.3422
MACS_J2311+0338             3288     na     0.0734     0.0299     0.2649     0.1078     2.4570
MKW_04                      3234     na     0.0707     0.0264     0.0657     0.0245     2.6771
MS_0016.9+1609               520     na     0.0465     0.0469     0.1321     0.1332     0.9921
MS_0302.7+1658               525     na     0.0448     0.0457     0.1274     0.1298     0.9815
MS_0440.5+0204              4196     na     0.0450     0.0249     0.0418     0.0231     1.8095
MS_0451.6-0305               902     na     0.0451     0.0432     0.0354     0.0339     1.0450
MS_0735.6+7421              4197     na     0.0260     0.0245     0.0242     0.0227     1.0623
MS_0839.8+2938              2224     na     0.0579     0.0389     0.0439     0.0295     1.4901
MS_0906.5+1110               924     na     0.0455     0.0435     0.1293     0.1235     1.0474
MS_1006.0+1202               925     na     0.0438     0.0417     0.1244     0.1184     1.0504
MS_1008.1-1224               926     na     0.0590     0.0418     0.1677     0.1187     1.4122
MS_1054.5-0321               512     na     0.0433     0.0412     0.0339     0.0323     1.0513
MS_1455.0+2232              4192     na     0.0343     0.0273     0.1236     0.0983     1.2564
MS_1621.5+2640               546     na     0.0550     0.0455     0.1563     0.1292     1.2096
MS_2053.7-0449              1667     na     0.0338     0.0272     0.1218     0.0981     1.2420
MS_2053.7-0449               551     na     0.0628     0.0466     0.1783     0.1323     1.3479
MS_2137.3-2353              4974     na     0.0281     0.0240     0.0261     0.0223     1.1711
OPHIUCHUS                   3200     na     0.3264     0.0382     0.2477     0.0290     8.5386
PKS_0745-191                 508     na     0.0498     0.0402     0.0391     0.0315     1.2393
PKS_0745-191                6103     na     0.0357     0.0296     0.1288     0.1067     1.2074
RBS_0797                    2202     na     0.0568     0.0468     0.1613     0.1331     1.2119
RDCS_1252-29                4198     na     0.0347     0.0285     0.1253     0.1027     1.2200
RX_J0439+0520                527     na     0.0326     0.0477     0.0927     0.1356     0.6837
RX_J0439.0+0715             1449     na     0.1029     0.1015     0.2378     0.2345     1.0142
RX_J0439.0+0715             3583     na     0.0368     0.0305     0.1326     0.1101     1.2048
RX_J0647.7+7015             3196     na     0.0296     0.0287     0.1068     0.1034     1.0332
RX_J0647.7+7015             3584     na     0.0262     0.0282     0.0946     0.1018     0.9288
RX_J0819.6+6336             2199     na     0.0398     0.0418     0.0312     0.0328     0.9518
RX_J0820.9+0752             1647     na     0.0536     0.0464     0.0421     0.0364     1.1565
RX_J0910+5422               2452     na     0.0308     0.0283     0.1111     0.1019     1.0901
RX_J1347.5-1145             3592     na     0.0367     0.0280     0.1323     0.1011     1.3090
RX_J1347.5-1145              507     na     0.0531     0.0421     0.0416     0.0330     1.2620
RX_J1350+6007               2229     na     0.0307     0.0290     0.1108     0.1045     1.0603
RX_J1423.8+2404             1657     na     0.0334     0.0278     0.1206     0.1004     1.2015
RX_J1423.8+2404             4195     na     0.0280     0.0241     0.0260     0.0224     1.1631
RX_J1504.1-0248             5793     na     0.0423     0.0273     0.1524     0.0986     1.5458
RX_J1525+0958               1664     na     0.0552     0.0271     0.1992     0.0977     2.0394
RX_J1532.9+3021             1649     na     0.0314     0.0284     0.0292     0.0264     1.1057
RX_J1532.9+3021             1665     na     0.0392     0.0309     0.1415     0.1116     1.2674
RX_J1716.9+6708              548     na     0.0488     0.0434     0.1386     0.1234     1.1230
RX_J1720.1+2638             4361     na     0.0394     0.0292     0.1423     0.1054     1.3499
RX_J1720.2+3536             3280     na     0.0353     0.0308     0.1274     0.1111     1.1470
RX_J1720.2+3536             6107     na     0.0442     0.0303     0.1593     0.1092     1.4591
RX_J1720.2+3536             7225     na     0.0490     0.0331     0.1766     0.1193     1.4803
RX_J2129.6+0005              552     na     0.0472     0.0322     0.1341     0.0916     1.4636
SERSIC_159-03               1668     na     0.0333     0.0276     0.0309     0.0256     1.2046
V_1121.0+2327               1660     na     0.0257     0.0266     0.0926     0.0960     0.9647
ZWCL_1215                   4184     na     0.0385     0.0305     0.1391     0.1101     1.2630
ZWCL_1358+6245               516     na     0.0757     0.0439     0.0594     0.0344     1.7260
ZWCL_1953                   1659     na     0.0478     0.0453     0.1358     0.1288     1.0543
ZWCL_3146                    909     na     0.0413     0.0389     0.1173     0.1107     1.0601
ZWCL_5247                    539     na     0.0834     0.0420     0.2369     0.1193     1.9852
ZWCL_7160                    543     na     0.0637     0.0471     0.1811     0.1338     1.3539
ZWICKY_2701                 3195     na     0.0250     0.0257     0.0232     0.0238     0.9755
ZwCL_1332.8+5043            5772     na     0.0389     0.0321     0.1405     0.1158     1.2127
