# Cluster                  ObsID BgdCCD     ObsCts    DeepCts    Obs/Qui   Deep/Qui   Obs/Deep
CENTAURUS                   4954      2     0.1249     0.1149     0.0948     0.0872     1.0870
CENTAURUS                   4955      2     0.1257     0.1145     0.0954     0.0869     1.0978
CENTAURUS                    504      2     0.1055     0.1062     0.0828     0.0833     0.9931
CENTAURUS                    505      2     0.1235     0.1062     0.0969     0.0833     1.1629
CENTAURUS                   5310      2     0.1153     0.1145     0.0875     0.0869     1.0074
CL_0024+17                   929      2     0.1095     0.1057     0.0859     0.0829     1.0359
CL_1221+4918                1662      6     0.0736     0.0701     0.2654     0.2529     1.0495
CL_J0030+2618               1190      7     0.1940     0.0445     0.9701     0.2227     2.1753
CL_J0030+2618               1226      7     0.2352     0.0458     1.1761     0.2288     2.5500
CL_J0030+2618               5762      6     0.0916     0.0699     0.3304     0.2521     1.3104
CL_J0152-1357                913      6     0.1139     0.1194     0.3238     0.3393     0.9543
CL_J0542.8-4100              914      6     0.1087     0.1194     0.3090     0.3393     0.9106
CL_J0848+4456               1708      6     0.0757     0.1205     0.2166     0.3446     0.6285
CL_J0848+4456                927      6     0.0740     0.1205     0.2115     0.3446     0.6139
CL_J1113.1-2615              915      6     0.1092     0.1194     0.3104     0.3393     0.9148
CL_J1213+0253               4934      6     0.0877     0.0840     0.3164     0.3030     1.0445
CL_J1226.9+3332             3180      6     0.0695     0.0701     0.2508     0.2529     0.9916
CL_J1226.9+3332             5014      6     0.0845     0.0701     0.3049     0.2529     1.2054
CL_J1226.9+3332              932      2     0.0938     0.0839     0.0736     0.0658     1.1191
CL_J1500+2244               4927      6     0.1154     0.0701     0.4162     0.2529     1.6456
CL_J1641+4001               3575      6     0.0770     0.0701     0.2777     0.2529     1.0981
CL_J2302.8+0844              918      6     0.1092     0.1194     0.3104     0.3393     0.9148
COMA                         556      2     0.1238     0.1180     0.0860     0.0819     1.0495
CYGNUS_A                     360      2     0.1125     0.1057     0.0883     0.0829     1.0644
DLS_J0514-4904              4980      6     0.0826     0.0699     0.2980     0.2521     1.1822
ESO_3060170                 3188      6     0.0706     0.0699     0.2547     0.2521     1.0102
ESO_3060170                 3189      6     0.0792     0.0701     0.2962     0.2622     1.1297
ESO_3060170                 3189      6     0.0792     0.0701     0.2962     0.2622     1.1297
ESO_5520200                 3206      6     0.0819     0.0701     0.2953     0.2529     1.1677
EXO_0422-086                4183      6     0.0773     0.0701     0.2790     0.2529     1.1033
EXO_0423.4-0840             3970      3     0.0000     1.0000     0.0000     1.0000     1.0000
FORNAX                      4172      6     0.0723     0.0699     0.2608     0.2521     1.0344
FORNAX                      4174      6     0.0793     0.0699     0.2862     0.2521     1.1352
HCG_0062                     921      3     0.1129     0.1179     0.0784     0.0819     0.9578
HCG_0097                    4988      2     0.0838     0.1067     0.0778     0.0990     0.7854
HCG_42                      3215      2     0.0620     0.0686     0.0576     0.0637     0.9044
LYNX_E                     17081      6     0.0765     0.1205     0.2229     0.3509     0.6352
LYNX_E                      9271      6     0.0764     0.1205     0.2223     0.3509     0.6336
M87                          352      2     0.0947     0.1057     0.0743     0.0829     0.9854
MACS_J0011.7-1523           3261      6     0.0704     0.0840     0.2539     0.3030     0.8379
MACS_J0011.7-1523           3261      6     0.0704     0.0840     0.2539     0.3030     0.8379
MACS_J0011.7-1523           6105      6     0.0922     0.0701     0.3326     0.2529     1.3153
MACS_J0025.4-1222           3251      6     0.0771     0.0701     0.2783     0.2529     1.1003
MACS_J0025.4-1222           3251      6     0.0771     0.0701     0.2783     0.2529     1.1003
MACS_J0025.4-1222           5010      6     0.0879     0.0701     0.3171     0.2529     1.2537
MACS_J0025.4-1222           5010      6     0.0879     0.0701     0.3171     0.2529     1.2537
MACS_J0035.4-2015           3262      6     0.0749     0.0840     0.2702     0.3030     0.8920
MACS_J0035.4-2015           3262      6     0.0749     0.0840     0.2702     0.3030     0.8920
MACS_J0047.3-0810           3263      6     0.0802     0.0701     0.2894     0.2529     1.1442
MACS_J0111.5+0855           3256      6     0.0724     0.0840     0.2613     0.3030     0.8626
MACS_J0111.5+0855           3256      6     0.0724     0.0840     0.2613     0.3030     0.8626
MACS_J0140.0-0555           5013      6     0.0944     0.0840     0.3404     0.3030     1.1236
MACS_J0140.0-0555           5013      6     0.0944     0.0840     0.3404     0.3030     1.1236
MACS_J0152.5-2852           3264      6     0.0744     0.0840     0.2685     0.3030     0.8863
MACS_J0152.5-2852           3264      6     0.0744     0.0840     0.2685     0.3030     0.8863
MACS_J0159.0-3412           5818      6     0.0988     0.0840     0.3563     0.3030     1.1758
MACS_J0159.0-3412           5818      6     0.0988     0.0840     0.3563     0.3030     1.1758
MACS_J0159.8-0849           3265      6     0.0776     0.0701     0.2801     0.2529     1.1075
MACS_J0159.8-0849           6106      6     0.0925     0.0701     0.3337     0.2529     1.3194
MACS_J0257.1-2325           1654      6     0.1152     0.1194     0.3275     0.3393     0.9651
MACS_J0257.1-2325           1654      6     0.1152     0.1194     0.3275     0.3393     0.9651
MACS_J0257.1-2325           3581      6     0.0812     0.0701     0.2928     0.2529     1.1579
MACS_J0257.1-2325           3581      6     0.0812     0.0701     0.2928     0.2529     1.1579
MACS_J0257.6-2209           3267      6     0.0768     0.0701     0.2771     0.2529     1.0956
MACS_J0308.9+2645           3268      6     0.0832     0.0699     0.3002     0.2521     1.1907
MACS_J0326.8-0043           5810      6     0.1027     0.0701     0.3706     0.2529     1.4654
MACS_J0329.6-0211           3257      6     0.1114     0.0701     0.4017     0.2529     1.5884
MACS_J0329.6-0211           3582      6     0.0704     0.0701     0.2540     0.2529     1.0045
MACS_J0329.6-0211           6108      6     0.1105     0.0701     0.3987     0.2529     1.5764
MACS_J0404.6+1109           3269      6     0.0790     0.0701     0.2849     0.2529     1.1265
MACS_J0417.5-1154           3270      6     0.0811     0.0701     0.2925     0.2529     1.1564
MACS_J0429.6-0253           3271      6     0.0786     0.0701     0.2836     0.2529     1.1213
MACS_J0451.9+0006           5815      6     0.0832     0.0701     0.3003     0.2529     1.1873
MACS_J0455.2+0657           5812      6     0.0838     0.0840     0.3023     0.3030     0.9978
MACS_J0455.2+0657           5812      6     0.0838     0.0840     0.3023     0.3030     0.9978
MACS_J0520.7-1328           3272      6     0.0780     0.0840     0.2815     0.3030     0.9293
MACS_J0520.7-1328           3272      6     0.0780     0.0840     0.2815     0.3030     0.9293
MACS_J0547.0-3904           3273      6     0.0772     0.0701     0.2786     0.2529     1.1015
MACS_J0553.4-3342           5813      6     0.0798     0.0840     0.2880     0.3030     0.9504
MACS_J0553.4-3342           5813      6     0.0798     0.0840     0.2880     0.3030     0.9504
MACS_J0717.5+3745           1655      6     0.1338     0.1180     0.3307     0.2916     1.1341
MACS_J0717.5+3745           4200      6     0.0756     0.0701     0.2728     0.2529     1.0785
MACS_J0744.8+3927           3197      6     0.0807     0.0701     0.2911     0.2529     1.1512
MACS_J0744.8+3927           3585      6     0.0727     0.0701     0.2623     0.2529     1.0370
MACS_J0744.8+3927           6111      6     0.0936     0.0701     0.3375     0.2529     1.3347
MACS_J0825.5+6157           3198      6     0.0766     0.0701     0.2762     0.2529     1.0920
MACS_J0911.2+1746           3587      6     0.0741     0.0701     0.2672     0.2529     1.0566
MACS_J0911.2+1746           3587      6     0.0741     0.0701     0.2672     0.2529     1.0566
MACS_J0911.2+1746           5012      6     0.0815     0.0840     0.2940     0.3030     0.9705
MACS_J0911.2+1746           5012      6     0.0815     0.0840     0.2940     0.3030     0.9705
MACS_J0949+1708             3274      6     0.0674     0.0701     0.2430     0.2529     0.9609
MACS_J1006.9+3200           5819      6     0.0847     0.0840     0.3057     0.3030     1.0090
MACS_J1006.9+3200           5819      6     0.0847     0.0840     0.3057     0.3030     1.0090
MACS_J1105.7-1014           5817      6     0.0896     0.0840     0.3232     0.3030     1.0669
MACS_J1105.7-1014           5817      6     0.0896     0.0840     0.3232     0.3030     1.0669
MACS_J1108.8+0906           3252      6     0.0793     0.0840     0.2862     0.3030     0.9445
MACS_J1108.8+0906           3252      6     0.0793     0.0840     0.2862     0.3030     0.9445
MACS_J1108.8+0906           5009      6     0.0835     0.0840     0.3013     0.3030     0.9944
MACS_J1108.8+0906           5009      6     0.0835     0.0840     0.3013     0.3030     0.9944
MACS_J1115.2+5320           3253      6     0.0784     0.0840     0.2828     0.3030     0.9333
MACS_J1115.2+5320           3253      6     0.0784     0.0840     0.2828     0.3030     0.9333
MACS_J1115.2+5320           5008      6     0.0887     0.0840     0.3200     0.3030     1.0560
MACS_J1115.2+5320           5008      6     0.0887     0.0840     0.3200     0.3030     1.0560
MACS_J1115.2+5320           5350      6     0.1259     0.0840     0.4540     0.3030     1.4985
MACS_J1115.2+5320           5350      6     0.1259     0.0840     0.4540     0.3030     1.4985
MACS_J1149.5+2223           1656      6     0.0723     0.0840     0.2609     0.3030     0.8613
MACS_J1149.5+2223           3589      6     0.0759     0.0840     0.2738     0.3030     0.9038
MACS_J1206.2-0847           3277      6     0.0731     0.0701     0.2636     0.2529     1.0423
MACS_J1226.8+2153           3590      6     0.0735     0.0701     0.2653     0.2529     1.0490
MACS_J1311.0-0310           3258      6     0.0731     0.0701     0.2637     0.2529     1.0425
MACS_J1311.0-0310           6110      6     0.0895     0.0701     0.3229     0.2529     1.2769
MACS_J1319+7003             3278      6     0.1211     0.0701     0.4368     0.2529     1.7271
MACS_J1359.1-1929           5811      6     0.0898     0.0840     0.3240     0.3030     1.0695
MACS_J1359.1-1929           5811      6     0.0898     0.0840     0.3240     0.3030     1.0695
MACS_J1427.2+4407           6112      6     0.0811     0.0840     0.2926     0.3030     0.9657
MACS_J1427.2+4407           6112      6     0.0811     0.0840     0.2926     0.3030     0.9657
MACS_J1427.6-2521           3279      6     0.0779     0.0701     0.2809     0.2529     1.1106
MACS_J1542.0-2915           5820      6     0.0953     0.0701     0.3438     0.2529     1.3596
MACS_J1621.3+3810           3254      6     0.0848     0.0701     0.3058     0.2529     1.2093
MACS_J1621.3+3810           3594      6     0.0916     0.0701     0.3306     0.2529     1.3071
MACS_J1621.3+3810           6109      6     0.0879     0.0701     0.3172     0.2529     1.2544
MACS_J1621.3+3810           6172      6     0.0928     0.0701     0.3347     0.2529     1.3234
MACS_J1731.6+2252           3281      6     0.0736     0.0840     0.2656     0.3030     0.8768
MACS_J1731.6+2252           3281      6     0.0736     0.0840     0.2656     0.3030     0.8768
MACS_J1824.3+4309           3255      6     0.0755     0.0701     0.2724     0.2529     1.0771
MACS_J1931.8-2634           3282      6     0.0714     0.0701     0.2577     0.2529     1.0189
MACS_J2046.0-3430           5816      6     0.0977     0.0840     0.3525     0.3030     1.1635
MACS_J2046.0-3430           5816      6     0.0977     0.0840     0.3525     0.3030     1.1635
MACS_J2049.9-3217           3283      6     0.0762     0.0840     0.2750     0.3030     0.9075
MACS_J2049.9-3217           3283      6     0.0762     0.0840     0.2750     0.3030     0.9075
MACS_J2211.7-0349           3284      6     0.0735     0.0701     0.2650     0.2529     1.0478
MACS_J2214.9-1359           3259      6     0.0776     0.0701     0.2800     0.2529     1.1072
MACS_J2214.9-1359           3259      6     0.0776     0.0701     0.2800     0.2529     1.1072
MACS_J2214.9-1359           5011      6     0.0747     0.0701     0.2694     0.2529     1.0653
MACS_J2214.9-1359           5011      6     0.0747     0.0701     0.2694     0.2529     1.0653
MACS_J2228+2036             3285      6     0.0713     0.0701     0.2573     0.2529     1.0173
MACS_J2229.7-2755           3286      6     0.0778     0.0701     0.2808     0.2529     1.1103
MACS_J2243.3-0935           3260      6     0.0737     0.0699     0.2660     0.2521     1.0551
MACS_J2245.0+2637           3287      6     0.0817     0.0701     0.2949     0.2529     1.1659
MACS_J2311+0338             3288      6     0.1353     0.0701     0.4881     0.2529     1.9299
MKW3S                        900      7     1.0000     1.0000     1.0000     1.0000     1.0000
MKW_04                      3234      3     0.0691     0.0696     0.0641     0.0647     0.9920
MKW_08                      4942      6     0.0912     0.0848     0.3289     0.3059     1.0754
MS_0016.9+1609               520      6     0.1062     0.1186     0.3018     0.3371     0.8954
MS_0302.7+1658               525      6     0.1142     0.1186     0.3245     0.3371     0.9626
MS_0451.6-0305               902      2     0.1005     0.1057     0.0788     0.0829     0.9503
MS_0839.8+2938              2224      2     0.1062     0.1139     0.0806     0.0865     0.9319
MS_0906.5+1110               924      6     0.1163     0.1186     0.3305     0.3371     0.9803
MS_1006.0+1202               925      6     0.1191     0.1186     0.3385     0.3371     1.0042
MS_1008.1-1224               926      6     0.0000     1.0000     0.0000     1.0000     1.0000
MS_1137.5+6625               536      6     0.0762     0.1306     0.1761     0.3017     0.5836
MS_1137.5+6625               536      6     0.0762     0.1306     0.1761     0.3017     0.5836
MS_1455.0+2232              4192      6     0.0743     0.0701     0.2680     0.2529     1.0596
MS_2053.7-0449              1667      6     0.0754     0.0701     0.2720     0.2529     1.0754
MS_2053.7-0449               551      6     0.1197     0.1194     0.3401     0.3393     1.0022
MS_2137.3-2353              4974      2     0.0691     0.0653     0.0642     0.0606     1.0591
MS_J1157.3+5531             4964      3     0.0731     0.0713     0.0678     0.0662     1.0244
NGC_0720                     492      2     0.1172     0.1055     0.0919     0.0828     1.1108
NGC_1132                    3576      2     0.1003     0.1067     0.0761     0.0810     0.9404
NGC_1132                     801      2     0.1295     0.1180     0.0900     0.0819     1.0978
NGC_1399                     239      6     0.1264     0.1306     0.2921     0.3017     0.9681
NGC_1399                     319      2     0.1178     0.1180     0.0818     0.0819     0.9983
NGC_1399                     320      6     0.2827     0.1306     0.6531     0.3017     2.1644
NGC_1407                     791      2     0.0606     0.1021     0.0475     0.0801     0.5932
NGC_2986                    5901      2     0.0905     0.1067     0.0840     0.0990     0.8483
NGC_5044                     798      3     0.1164     0.1095     0.0914     0.0859     1.0630
NGC_6338                    4194      6     0.0826     0.0699     0.2982     0.2521     1.1826
OPHIUCHUS                   3200      2     0.1105     0.1139     0.0839     0.0865     0.9699
PKS_0745-191                2427      3     0.0719     0.1141     0.0668     0.1059     0.6301
PKS_0745-191                 508      2     0.1048     0.1057     0.0822     0.0829     0.9911
PKS_0745-191                6103      6     0.0942     0.0701     0.3398     0.2529     1.3436
PKS_1404-257                1650      3     0.0645     0.1141     0.0598     0.1059     0.5648
RBS_0533                    3186      6     0.0800     0.0840     0.2887     0.3030     0.9530
RBS_0533                    3187      6     0.0709     0.0699     0.2559     0.2521     1.0151
RBS_0533                    5800      3     0.0843     0.1141     0.0782     0.1059     0.7383
RBS_0533                    5801      3     0.0830     0.1141     0.0770     0.1059     0.7268
RDCS_1252-29                4198      6     0.0729     0.0701     0.2631     0.2529     1.0405
RX_J0232.2-4420             4993      6     0.1078     0.0699     0.3889     0.2521     1.5425
RX_J0340-4542               6954      6     0.1050     0.0699     0.3789     0.2521     1.5029
RX_J0439.0+0715             1449      7     0.7675     0.7335     1.7732     1.6949     1.0462
RX_J0439.0+0715             3583      6     0.0696     0.0701     0.2512     0.2529     0.9931
RX_J0528.9-3927             4994      6     0.0842     0.0699     0.3037     0.2521     1.2045
RX_J0647.7+7015             3196      6     0.0815     0.0701     0.2939     0.2529     1.1621
RX_J0647.7+7015             3584      6     0.0769     0.0701     0.2775     0.2529     1.0975
RX_J0820.9+0752             1647      2     0.1016     0.1057     0.0797     0.0829     0.9607
RX_J0910+5422               2227      6     0.0692     0.0701     0.2498     0.2529     0.9878
RX_J0910+5422               2452      6     0.0675     0.0701     0.2436     0.2529     0.9633
RX_J1053+5735               4936      2     0.1193     0.1139     0.0906     0.0865     1.0474
RX_J1304.2-3030             4997      6     0.0742     0.0699     0.2679     0.2521     1.0625
RX_J1304.2-3030             4998      6     0.0702     0.0699     0.2534     0.2521     1.0050
RX_J1347.5-1145             3592      6     0.0745     0.0701     0.2689     0.2529     1.0633
RX_J1347.5-1145              507      2     0.1148     0.1057     0.0900     0.0829     1.0854
RX_J1350+6007               2229      6     0.0741     0.0701     0.2674     0.2529     1.0574
RX_J1416+4446                541      6     0.0807     0.1123     0.1865     0.2594     0.8188
RX_J1423.8+2404             1657      6     0.0707     0.0701     0.2551     0.2529     1.0086
RX_J1423.8+2404             4195      2     0.0663     0.0653     0.0616     0.0606     1.0158
RX_J1504.1-0248             5793      6     0.1017     0.0701     0.3667     0.2529     1.4502
RX_J1525+0958               1664      6     0.0711     0.0701     0.2565     0.2529     1.0143
RX_J1532.9+3021             1649      3     0.0718     0.0696     0.0666     0.0647     1.0304
RX_J1532.9+3021             1665      6     0.0758     0.0701     0.2735     0.2529     1.0815
RX_J1716.9+6708              548      6     0.1341     0.1194     0.3811     0.3393     1.1231
RX_J1720.1+2638             4361      6     0.0832     0.0701     0.3003     0.2529     1.1874
RX_J1720.2+3536             3280      6     0.0784     0.0701     0.2828     0.2529     1.1183
